Date,Open,High,Low,Close,Adj Close,Volume,Day 
2019-04-02,194.369995,195.020004,193.399994,194.559998,184.742798,486500,1281
2019-04-03,196.910004,200.649994,196.860001,198.860001,188.825851,1072700,1282
2019-04-04,198.610001,200.529999,198.210007,199.289993,189.234131,539100,1283
2019-04-05,200.479996,200.820007,199.289993,200.729996,190.601471,407900,1284
2019-04-08,199.860001,201.419998,199.429993,201.199997,191.047745,460100,1285
2019-04-09,200.050003,200.050003,198.070007,199.110001,189.063187,494500,1286
2019-04-10,198.880005,201.289993,198.710007,200.649994,190.525513,422500,1287
2019-04-11,201.169998,201.940002,199.970001,200.479996,190.364059,311800,1288
2019-04-12,202.339996,203.399994,201.720001,203.259995,193.003799,343500,1289
2019-04-15,203.589996,203.589996,200.679993,201.75,191.569977,590000,1290
2019-04-16,203.029999,208.389999,203.029999,208.210007,197.704056,1072300,1291
2019-04-17,212.479996,214.220001,210,211.660004,200.979965,1091900,1292
2019-04-18,212,212.289993,210.679993,211.690002,201.008423,361300,1293
2019-04-22,211.029999,212.139999,209.75,211.529999,200.856537,304100,1294
2019-04-23,212.710007,214.5,212.210007,213.710007,202.926529,671600,1295
2019-04-24,213.850006,218,213.759995,215.690002,204.806625,675300,1296
2019-04-25,214.970001,215.279999,210.130005,211.899994,201.207809,691100,1297
2019-04-26,207.869995,210.25,205.820007,210.149994,199.546143,1127000,1298
2019-04-29,210.25,210.679993,208.899994,209.899994,199.308731,893400,1299
2019-04-30,209.419998,211.919998,209.419998,211.559998,200.88501,1029600,1300
2019-05-01,213.309998,214.580002,209.639999,209.869995,199.280228,1339700,1301
2019-05-02,209.75,214.220001,209.259995,211.889999,201.198395,1140000,1302
2019-05-03,213.169998,213.600006,210.990005,213.550003,202.774567,756600,1303
2019-05-06,206.110001,210.139999,205.660004,210.070007,199.470184,754300,1304
2019-05-07,207.289993,207.770004,202.570007,204.899994,194.561081,1079000,1305
2019-05-08,203.210007,206.339996,202.759995,203.149994,192.899353,1034400,1306
2019-05-09,200,201.809998,196.350006,200.910004,190.7724,992900,1307
2019-05-10,199.070007,202.300003,196.350006,201.199997,191.047745,1300400,1308
2019-05-13,194.5,195.690002,190.889999,191.789993,182.112564,1618800,1309
2019-05-14,194.190002,197.240005,193.259995,196.210007,186.30954,984700,1310
2019-05-15,194.179993,199.070007,193.990005,197.720001,187.743347,1724600,1311
2019-05-16,194.960007,196.690002,193.369995,194.600006,184.780777,2332600,1312
2019-05-17,191.479996,195.339996,189.979996,190.809998,181.182007,1671400,1313
2019-05-20,184.600006,186.110001,181.899994,183.199997,173.955963,1546900,1314
2019-05-21,186.880005,187.940002,185.399994,186.949997,177.516785,1722500,1315
2019-05-22,183.369995,184.889999,182.440002,183,173.766098,1084700,1316
2019-05-23,179.789993,180.25,177.199997,180.149994,171.059891,1241800,1317
2019-05-24,181.029999,182.380005,178.419998,178.580002,169.569138,757700,1318
2019-05-28,179.600006,180.220001,176.649994,177.050003,168.116333,796400,1319
2019-05-29,175.580002,178.539993,175.070007,177.690002,168.724014,1414800,1320
2019-05-30,178.139999,180.630005,177.740005,179.190002,170.1483,666700,1321
2019-05-31,176.949997,179.419998,176.399994,176.520004,167.613068,1110200,1322
2019-06-03,178.520004,180.419998,176.029999,176.940002,168.011871,996000,1323
2019-06-04,180.300003,184.679993,178.759995,184.679993,175.361328,1052200,1324
2019-06-05,186.240005,186.710007,180.960007,183.350006,174.098404,1091200,1325
2019-06-06,183.619995,186.529999,182.960007,185.889999,176.510269,319000,1326
2019-06-07,186.690002,188.380005,186.059998,187.990005,178.504303,489500,1327
2019-06-10,190.309998,194.919998,190.309998,192.570007,182.85321,1302600,1328
2019-06-11,196.139999,196.529999,191.869995,193.339996,183.584351,1133500,1329
2019-06-12,191.279999,191.529999,188.589996,188.850006,179.320923,483500,1330
2019-06-13,190.210007,190.600006,188.470001,189.759995,180.184982,381000,1331
2019-06-14,184.210007,185.789993,183.720001,184.979996,175.646179,693900,1332
2019-06-17,184.190002,184.860001,182.800003,182.860001,174.346649,358200,1333
2019-06-18,184.809998,192.100006,184.809998,190.770004,181.888382,950000,1334
2019-06-19,192.080002,192.380005,190.039993,191.149994,182.250687,477100,1335
2019-06-20,194.809998,195.699997,191.869995,192.759995,183.785721,1123800,1336
2019-06-21,192.089996,193.550003,191.300003,191.660004,182.736954,444400,1337
2019-06-24,191.899994,192.770004,191.389999,191.860001,182.927612,705300,1338
2019-06-25,192.320007,193.020004,189.020004,189.210007,180.401001,472200,1339
2019-06-26,193.440002,196.360001,193.100006,195.320007,186.226547,585100,1340
2019-06-27,196.300003,199.149994,196.300003,198.160004,188.934341,519900,1341
2019-06-28,199.759995,200.149994,197.970001,198.410004,189.172668,843300,1342
2019-07-01,207.050003,208.770004,202.039993,203.410004,193.939926,1584000,1343
2019-07-02,202.809998,203.009995,199.949997,200.869995,191.518143,459600,1344
2019-07-03,200.860001,200.990005,198.440002,199.949997,190.640961,246000,1345
2019-07-05,197.339996,198.960007,196.550003,198.809998,189.554077,311400,1346
2019-07-08,197,197.839996,196.029999,197.270004,188.08577,193800,1347
2019-07-09,196.139999,198.820007,195.639999,198.5,189.258469,449100,1348
2019-07-10,200.679993,202.899994,199.779999,200.100006,190.783997,474700,1349
2019-07-11,201,201.410004,199.460007,200.660004,191.317932,859600,1350
2019-07-12,201.169998,204.520004,201.169998,204.309998,194.798019,438500,1351
2019-07-15,205.25,206.869995,204.919998,206.100006,196.5047,228100,1352
2019-07-16,205.149994,205.559998,202.820007,203.910004,194.416626,374800,1353
2019-07-17,205.089996,205.440002,203.789993,204.520004,194.99823,262300,1354
2019-07-18,204.449997,207.960007,204.449997,207.479996,197.82045,347200,1355
2019-07-19,208.259995,209.149994,207.029999,207.240005,197.591599,437300,1356
2019-07-22,208.149994,211.5,208.149994,211.199997,201.367249,909900,1357
2019-07-23,212.419998,213.910004,211.5,213.910004,203.95108,432500,1358
2019-07-24,215.389999,220.820007,215.389999,220.429993,210.167557,812100,1359
2019-07-25,218.860001,218.960007,216.089996,216.729996,206.639755,615500,1360
2019-07-26,218.289993,218.289993,216.5,216.669998,206.582581,208800,1361
2019-07-29,216.300003,217.470001,214.470001,217.259995,207.145126,680600,1362
2019-07-30,215.119995,217.220001,214.300003,216.770004,206.677902,263200,1363
2019-07-31,215.130005,215.460007,207.490005,209.580002,199.822647,458200,1364
2019-08-01,208.690002,214.679993,203.669998,205.440002,195.875397,859600,1365
2019-08-02,203.360001,205.130005,200.610001,202.410004,192.986496,776300,1366
2019-08-05,196.479996,196.649994,191.910004,193.669998,184.653366,837100,1367
2019-08-06,196.889999,198.639999,193.960007,196.139999,187.008377,493000,1368
2019-08-07,193.020004,198,193.020004,197.380005,188.190643,726800,1369
2019-08-08,199.220001,202.919998,197.910004,202.850006,193.40596,721800,1370
2019-08-09,200.699997,201.529999,197.940002,199.309998,190.030762,631200,1371
2019-08-12,197.240005,198.990005,195.830002,196.699997,187.542313,392700,1372
2019-08-13,196.699997,204.240005,195.389999,202.509995,193.081802,735000,1373
2019-08-14,197.830002,199.369995,195.270004,196.279999,187.141861,922100,1374
2019-08-15,197.360001,197.899994,194.220001,195.919998,186.798584,321900,1375
2019-08-16,197.979996,201.699997,197.979996,201.139999,191.775574,503300,1376
2019-08-19,205.960007,206.699997,203.929993,204.839996,195.303329,1516800,1377
2019-08-20,204.770004,205.330002,202.990005,204.080002,194.578705,244200,1378
2019-08-21,205.759995,206.789993,204.880005,205.75,196.170929,233400,1379
2019-08-22,206.190002,206.910004,203.610001,205.75,196.170929,1995200,1380
2019-08-23,203.229996,204.649994,196.25,196.809998,187.647171,560900,1381
2019-08-26,199.789993,200.110001,197.710007,198.479996,189.23941,332600,1382
2019-08-27,199.919998,200.910004,196.789993,197.740005,188.533905,430200,1383
2019-08-28,197.009995,199.440002,195.610001,198.990005,189.725677,242000,1384
2019-08-29,202.509995,204.979996,202.059998,203.770004,194.283157,1249500,1385
2019-08-30,205.75,206.589996,203.830002,204.729996,195.198456,338200,1386
2019-09-03,202.470001,203.300003,200.199997,201.360001,191.985321,944500,1387
2019-09-04,204.440002,206.919998,204.440002,206.770004,197.143478,462600,1388
2019-09-05,211.220001,215.630005,210.639999,213.130005,203.207367,679200,1389
2019-09-06,213.699997,214.300003,212.279999,213.699997,203.750839,424500,1390
2019-09-09,214.570007,216.270004,213.669998,214.479996,204.494492,320800,1391
2019-09-10,213.820007,215.440002,212.130005,215.440002,205.409821,430600,1392
2019-09-11,216.679993,218.789993,215.309998,218.669998,208.489456,471800,1393
2019-09-12,220.860001,221.309998,217.899994,219.160004,208.956635,573300,1394
2019-09-13,219.440002,219.789993,217.710007,218.720001,208.53714,436500,1395
2019-09-16,217.070007,218.210007,215.259995,217.309998,207.192734,280300,1396
2019-09-17,216.919998,218.070007,215.570007,217.789993,207.650391,222600,1397
2019-09-18,218.039993,218.190002,214.979996,218.190002,208.031815,218300,1398
2019-09-19,218.470001,219.149994,216.710007,216.759995,206.668365,352500,1399
2019-09-20,217.360001,217.360001,212,212.770004,202.864136,648300,1400
2019-09-23,212.740005,216.309998,212.580002,215.279999,205.257278,703600,1401
2019-09-24,215.179993,215.910004,209.649994,210.779999,201.866974,389800,1402
2019-09-25,209.690002,215,207.869995,214.309998,205.247711,344500,1403
2019-09-26,214.300003,215.210007,212.449997,214.580002,205.506271,350200,1404
2019-09-27,213.440002,213.880005,207.880005,209.559998,200.698563,690000,1405
2019-09-30,210.490005,211.789993,209.559998,211.410004,202.470322,359900,1406
2019-10-01,212.869995,215.589996,208.869995,209.429993,200.57402,606800,1407
2019-10-02,208.279999,208.360001,205.009995,206.369995,197.643433,442900,1408
2019-10-03,206.580002,210.050003,203.929993,210,201.119919,534500,1409
2019-10-04,211.070007,213.809998,210.619995,213.490005,204.462387,404400,1410
2019-10-07,213.350006,214.330002,212.130005,212.240005,203.265244,408200,1411
2019-10-08,209.509995,210.080002,205.429993,205.669998,196.973038,684000,1412
2019-10-09,208.309998,210.449997,207.899994,209.029999,200.190964,452800,1413
2019-10-10,209.25,213.360001,209.25,211.070007,202.144699,372100,1414
2019-10-11,215,218.539993,214.929993,216.050003,206.914108,649100,1415
2019-10-14,215.899994,216.369995,214.820007,216.020004,206.885406,370400,1416
2019-10-15,217.360001,221.210007,216.990005,220.770004,211.434525,401600,1417
2019-10-16,219.520004,220.539993,217.009995,217.639999,208.436874,587200,1418
2019-10-17,220.130005,220.699997,216.800003,218.009995,208.791229,429900,1419
2019-10-18,217.619995,218.309998,213.779999,215.699997,206.578918,269200,1420
2019-10-21,217.800003,219.970001,217.259995,219.949997,210.64917,433300,1421
2019-10-22,220.600006,220.720001,218.029999,218.029999,208.81041,376800,1422
2019-10-23,214.020004,215.889999,212.520004,213.830002,204.78801,533100,1423
2019-10-24,216.710007,219.330002,216.449997,219.119995,209.854309,637400,1424
2019-10-25,219.850006,223.919998,219.729996,223.699997,214.240662,619900,1425
2019-10-28,225.369995,227.949997,225.039993,227.770004,218.138519,386200,1426
2019-10-29,227.970001,229.509995,225.410004,225.410004,215.878342,386100,1427
2019-10-30,227.130005,227.179993,224,225.490005,215.954941,353800,1428
2019-10-31,225.110001,225.110001,221.429993,224.350006,214.863144,287600,1429
2019-11-01,226.470001,229.5,225.419998,229.5,219.79538,663200,1430
2019-11-04,232.410004,234.850006,232.350006,234.610001,224.689301,663700,1431
2019-11-05,235.320007,236.639999,234.070007,234.740005,224.813782,363900,1432
2019-11-06,234.289993,234.360001,230.800003,233.169998,223.310196,544600,1433
2019-11-07,236.649994,237.149994,233.610001,234.580002,224.660553,497200,1434
2019-11-08,233.679993,235.910004,232.300003,235.759995,225.790665,349500,1435
2019-11-11,233.770004,235.149994,232.880005,234.789993,224.861679,278800,1436
2019-11-12,235.380005,237.089996,234.350006,235.270004,225.321396,481400,1437
2019-11-13,233.979996,236.089996,232.839996,235.520004,225.560822,309900,1438
2019-11-14,234.270004,234.949997,232.949997,234.740005,224.813782,324600,1439
2019-11-15,237.850006,238.889999,235.789993,236.889999,226.872879,325800,1440
2019-11-18,236.869995,237.800003,235.190002,236.350006,226.355713,259000,1441
2019-11-19,237.449997,237.800003,233.869995,235.169998,225.225601,243900,1442
2019-11-20,234.070007,235.240005,230.619995,232.399994,222.572723,470900,1443
2019-11-21,230.779999,231.960007,228.910004,229.919998,220.197601,694800,1444
2019-11-22,230.580002,231.850006,229.139999,229.679993,219.967743,342800,1445
2019-11-25,231.869995,235.419998,231.869995,235.190002,225.244736,409700,1446
2019-11-26,234.800003,235.160004,233.240005,234.309998,224.401962,713200,1447
2019-11-27,235.259995,236.029999,234.949997,236,226.020508,258400,1448
2019-11-29,235.210007,235.210007,233.169998,233.470001,223.597504,205000,1449
2019-12-02,233.710007,233.949997,229.389999,229.880005,220.159302,476300,1450
2019-12-03,224.940002,226.550003,223.850006,226.320007,216.749832,644100,1451
2019-12-04,229.440002,230.899994,229.229996,229.899994,220.178482,360500,1452
2019-12-05,231.490005,232,230.039993,231.050003,221.279861,468200,1453
2019-12-06,233.910004,235.070007,233.490005,234.389999,224.478622,334100,1454
2019-12-09,234.940002,235.149994,233.289993,233.320007,223.453827,164300,1455
2019-12-10,234.550003,235.839996,233.429993,234.309998,224.401962,174200,1456
2019-12-11,234.919998,239.470001,234.759995,239.110001,228.998993,486300,1457
2019-12-12,238.75,246.009995,238.75,245.589996,235.204987,730100,1458
2019-12-13,245.720001,248.25,243.399994,244.509995,234.170624,578600,1459
2019-12-16,246.330002,248.110001,245.789993,245.979996,236.411987,699700,1460
